child_dgroup_id,parent_type,parent_id,parent_label,child_name
DG01098,dgroup,DG01482,Histamine receptor H1 antagonist,Dexchlorpheniramine
DG01098,dgroup,DG01644,CYP2D6 substrate,Dexchlorpheniramine
DG01098,dgroup,DG01633,CYP3A/CYP3A4 substrate,Dexchlorpheniramine
DG01098,dgroup,DG01645,CYP2D6 inhibitor,Dexchlorpheniramine
DG01099,dgroup,DG01557,Histamine receptor antagonist,Chlorphenamine
DG01099,dgroup,DG01482,Histamine receptor H1 antagonist,Chlorphenamine
DG01100,dgroup,DG01557,Histamine receptor antagonist,Pheniramine
DG01100,dgroup,DG01482,Histamine receptor H1 antagonist,Pheniramine
DG01101,dgroup,DG01557,Histamine receptor antagonist,Alimemazine
DG01101,dgroup,DG01482,Histamine receptor H1 antagonist,Alimemazine
DG01102,dgroup,DG03200,Antipsychotic agent,Thiethylperazine
DG01102,dgroup,DG01905,Phenothiazine antipsychotics,Thiethylperazine
DG01104,dgroup,DG01557,Histamine receptor antagonist,Buclizine
DG01104,dgroup,DG01482,Histamine receptor H1 antagonist,Buclizine
DG01105,dgroup,DG01557,Histamine receptor antagonist,Cyclizine
DG01105,dgroup,DG01482,Histamine receptor H1 antagonist,Cyclizine
DG01106,dgroup,DG01557,Histamine receptor antagonist,Meclozine
DG01106,dgroup,DG01482,Histamine receptor H1 antagonist,Meclozine
DG01107,dgroup,DG01557,Histamine receptor antagonist,Cetirizine
DG01107,dgroup,DG01482,Histamine receptor H1 antagonist,Cetirizine
DG01107,dgroup,DG01665,ABCB1 substrate,Cetirizine
DG01107,dgroup,DG02854,SLC22A2 substrate,Cetirizine
DG01107,dgroup,DG02863,SLC22A2 inhibitor,Cetirizine
DG01108,dgroup,DG01557,Histamine receptor antagonist,Levocetirizine
DG01108,dgroup,DG01482,Histamine receptor H1 antagonist,Levocetirizine
DG01108,dgroup,DG01633,CYP3A/CYP3A4 substrate,Levocetirizine
DG01108,dgroup,DG02913,CYP3A4 substrate,Levocetirizine
DG01109,dgroup,DG01557,Histamine receptor antagonist,Cyproheptadine
DG01109,dgroup,DG01482,Histamine receptor H1 antagonist,Cyproheptadine
DG01110,dgroup,DG01557,Histamine receptor antagonist,Phenindamine
DG01110,dgroup,DG01482,Histamine receptor H1 antagonist,Phenindamine
DG01111,dgroup,DG01557,Histamine receptor antagonist,Triprolidine
DG01111,dgroup,DG01482,Histamine receptor H1 antagonist,Triprolidine
DG01112,dgroup,DG01557,Histamine receptor antagonist,Azatadine
DG01112,dgroup,DG01482,Histamine receptor H1 antagonist,Azatadine
DG01113,dgroup,DG01557,Histamine receptor antagonist,Mebhydrolin
DG01113,dgroup,DG01482,Histamine receptor H1 antagonist,Mebhydrolin
DG01114,dgroup,DG01557,Histamine receptor antagonist,Deptropine
DG01114,dgroup,DG01482,Histamine receptor H1 antagonist,Deptropine
DG01115,dgroup,DG01557,Histamine receptor antagonist,Ketotifen
DG01115,dgroup,DG01482,Histamine receptor H1 antagonist,Ketotifen
DG01116,dgroup,DG01557,Histamine receptor antagonist,Epinastine
DG01116,dgroup,DG01482,Histamine receptor H1 antagonist,Epinastine
DG01117,dgroup,DG01557,Histamine receptor antagonist,Fexofenadine
DG01117,dgroup,DG01482,Histamine receptor H1 antagonist,Fexofenadine
DG01118,dgroup,DG01557,Histamine receptor antagonist,Rupatadine
DG01118,dgroup,DG01482,Histamine receptor H1 antagonist,Rupatadine
DG01118,dgroup,DG01633,CYP3A/CYP3A4 substrate,Rupatadine
DG01118,dgroup,DG02913,CYP3A4 substrate,Rupatadine
DG01119,dgroup,DG01633,CYP3A/CYP3A4 substrate,Doxapram
DG01119,dgroup,DG02913,CYP3A4 substrate,Doxapram
DG01119,dgroup,DG02925,CYP3A5 substrate,Doxapram
DG01122,dgroup,DG01447,Aminoglycoside antibiotic,Dihydrostreptomycin
DG01123,dgroup,DG01447,Aminoglycoside antibiotic,Micronomicin
DG01124,dgroup,DG01787,Sulfonamide antibacterial,Sulfacetamide
DG01124,dgroup,DG01784,Short-acting sulfonamide,Sulfacetamide
DG01125,dgroup,DG01937,Anti-cytomegalovirus agent,Fomivirsen
DG01127,dgroup,DG01955,Corticosteroid,Loteprednol
DG01127,dgroup,DG02068,Glucocorticoid,Loteprednol
DG01128,dgroup,DG01504,Nonsteroidal anti-inflammatory drug (NSAID),Bromfenac
DG01128,dgroup,DG01906,"Anti-inflammatory drug, acetic acid derivatives",Bromfenac
DG01128,dgroup,DG01898,"Anti-inflammatory drug, phenylacetic acid derivatives",Bromfenac
DG01129,dgroup,DG01456,Adrenergic receptor agonist,Dipivefrine
DG01129,dgroup,DG01951,Catecholamine adrenergic receptor agonist,Dipivefrine
DG01129,dgroup,DG03201,Intraocular pressure lowering agent,Dipivefrine
DG01130,dgroup,DG01456,Adrenergic receptor agonist,Apraclonidine
DG01130,dgroup,DG01450,alpha-Adrenergic receptor agonist,Apraclonidine
DG01130,dgroup,DG01449,alpha2-Adrenergic receptor agonist,Apraclonidine
DG01130,dgroup,DG03201,Intraocular pressure lowering agent,Apraclonidine
DG01131,dgroup,DG01595,Cholinesterase inhibitor,Ecothiopate
DG01131,dgroup,DG01593,Acetylcholinesterase inhibitor,Ecothiopate
DG01131,dgroup,DG03201,Intraocular pressure lowering agent,Ecothiopate
DG01132,dgroup,DG01595,Cholinesterase inhibitor,Physostigmine
DG01132,dgroup,DG01593,Acetylcholinesterase inhibitor,Physostigmine
DG01132,dgroup,DG03201,Intraocular pressure lowering agent,Physostigmine
DG01133,dgroup,DG01532,Nicotinic cholinergic receptor agonist,Acetylcholine
DG01133,dgroup,DG01490,Muscarinic cholinergic receptor agonist,Acetylcholine
DG01133,dgroup,DG03201,Intraocular pressure lowering agent,Acetylcholine
DG01133,dgroup,DG02974,ACHE substrate,Acetylcholine
DG01134,dgroup,DG01534,Carbonic anhydrase inhibitor,Acetazolamide
DG01134,dgroup,DG03201,Intraocular pressure lowering agent,Acetazolamide
DG01135,dgroup,DG01534,Carbonic anhydrase inhibitor,Dorzolamide
DG01135,dgroup,DG03201,Intraocular pressure lowering agent,Dorzolamide
DG01135,dgroup,DG01642,CYP2C9 substrate,Dorzolamide
DG01135,dgroup,DG01639,CYP2C19 substrate,Dorzolamide
DG01135,dgroup,DG01633,CYP3A/CYP3A4 substrate,Dorzolamide
DG01135,dgroup,DG02913,CYP3A4 substrate,Dorzolamide
DG01136,dgroup,DG01466,Adrenergic receptor antagonist,Levobunolol
DG01136,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Levobunolol
DG01136,dgroup,DG03201,Intraocular pressure lowering agent,Levobunolol
DG01137,dgroup,DG01466,Adrenergic receptor antagonist,Metipranolol
DG01137,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Metipranolol
DG01137,dgroup,DG03201,Intraocular pressure lowering agent,Metipranolol
DG01138,dgroup,DG01466,Adrenergic receptor antagonist,Befunolol
DG01138,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Befunolol
DG01138,dgroup,DG03201,Intraocular pressure lowering agent,Befunolol
DG01139,dgroup,DG01961,Prostaglandin derivative,Unoprostone
DG01139,dgroup,DG01960,Prostaglandin F derivative,Unoprostone
DG01139,dgroup,DG03201,Intraocular pressure lowering agent,Unoprostone
DG01140,dgroup,DG03201,Intraocular pressure lowering agent,Dapiprazole
DG01141,dgroup,DG01491,Muscarinic cholinergic receptor antagonist,Cyclopentolate
DG01142,dgroup,DG01491,Muscarinic cholinergic receptor antagonist,Homatropine
DG01144,dgroup,DG01557,Histamine receptor antagonist,Emedastine
DG01144,dgroup,DG01482,Histamine receptor H1 antagonist,Emedastine
DG01145,dgroup,DG02030,Anesthetics,Proxymetacaine
DG01145,dgroup,DG01675,Local anesthetic,Proxymetacaine
DG01149,dgroup,DG01504,Nonsteroidal anti-inflammatory drug (NSAID),Guaiazulen
DG01149,dgroup,DG01975,Agents for peptic ulcer,Guaiazulen
DG01151,dgroup,DG01586,Opioid receptor antagonist,Nalorphine
DG01152,dgroup,DG01692,Chelator,Edetate
DG01155,dgroup,DG01586,Opioid receptor antagonist,Naloxone
DG01156,dgroup,DG01634,CYP1A2 inhibitor,Methylthioninium chloride
DG01156,dgroup,DG02892,CYP2B6 inhibitor,Methylthioninium chloride
DG01156,dgroup,DG01643,CYP2C9 inhibitor,Methylthioninium chloride
DG01156,dgroup,DG01933,CYP2C19 inhibitor,Methylthioninium chloride
DG01159,dgroup,DG01692,Chelator,Deferoxamine
DG01159,dgroup,DG01691,Iron chelator,Deferoxamine
DG01169,dgroup,DG02857,SLCO1A2 substrate,Sulfobromophthalein
DG01169,dgroup,DG02856,SLCO1B1 substrate,Sulfobromophthalein
DG01169,dgroup,DG02932,SLCO1B3 substrate,Sulfobromophthalein
DG01169,dgroup,DG02933,SLCO2B1 substrate,Sulfobromophthalein
DG01170,dgroup,DG02859,SLC22A6 substrate,Aminohippuric acid
DG01197,root,Antibacterial,Antibacterial,Tetracycline antibiotic
DG01198,dgroup,DG01197,Tetracycline antibiotic,Omadacycline
DG01199,dgroup,DG01197,Tetracycline antibiotic,Eravacycline
DG01200,dgroup,DG01447,Aminoglycoside antibiotic,Astromicin
DG01201,dgroup,DG03029,Anti-influenza virus agent,Laninamivir
DG01201,dgroup,DG02842,Neuraminidase inhibitor,Laninamivir
DG01203,dgroup,DG01551,Macrolide antibiotic,Kitasamycin
DG01203,dgroup,DG01876,16-Membered ring macrolide antibiotic,Kitasamycin
DG01204,dgroup,DG01787,Sulfonamide antibacterial,Sulfamonomethoxine
DG01204,dgroup,DG01786,Long-acting sulfonamide,Sulfamonomethoxine
DG01205,dgroup,DG01710,beta-Lactam antibiotic,Cefaloglycin
DG01205,dgroup,DG01714,Cephalosporin skeleton group,Cefaloglycin
DG01205,dgroup,DG01488,Cephem,Cefaloglycin
DG01206,dgroup,DG01710,beta-Lactam antibiotic,Cefoselis
DG01206,dgroup,DG01714,Cephalosporin skeleton group,Cefoselis
DG01206,dgroup,DG01488,Cephem,Cefoselis
DG01206,dgroup,DG01804,Oxyimino beta-lactam,Cefoselis
DG01207,dgroup,DG01710,beta-Lactam antibiotic,Cefpimizole
DG01207,dgroup,DG01714,Cephalosporin skeleton group,Cefpimizole
DG01207,dgroup,DG01488,Cephem,Cefpimizole
DG01208,dgroup,DG01710,beta-Lactam antibiotic,Cefteram
DG01208,dgroup,DG01714,Cephalosporin skeleton group,Cefteram
DG01208,dgroup,DG01488,Cephem,Cefteram
DG01208,dgroup,DG01804,Oxyimino beta-lactam,Cefteram
DG01209,dgroup,DG01710,beta-Lactam antibiotic,Ceftobiprole
DG01209,dgroup,DG01714,Cephalosporin skeleton group,Ceftobiprole
DG01209,dgroup,DG01488,Cephem,Ceftobiprole
DG01209,dgroup,DG01804,Oxyimino beta-lactam,Ceftobiprole
DG01210,dgroup,DG01710,beta-Lactam antibiotic,Ceftolozane
DG01210,dgroup,DG01714,Cephalosporin skeleton group,Ceftolozane
DG01210,dgroup,DG01488,Cephem,Ceftolozane
DG01210,dgroup,DG01804,Oxyimino beta-lactam,Ceftolozane
DG01211,dgroup,DG01710,beta-Lactam antibiotic,Cefuzonam
DG01211,dgroup,DG01714,Cephalosporin skeleton group,Cefuzonam
DG01211,dgroup,DG01488,Cephem,Cefuzonam
DG01211,dgroup,DG01804,Oxyimino beta-lactam,Cefuzonam
DG01212,dgroup,DG01710,beta-Lactam antibiotic,Imipenem
DG01212,dgroup,DG01713,Penicillin skeleton group,Imipenem
DG01212,dgroup,DG01458,Carbapenem,Imipenem
DG01213,dgroup,DG01710,beta-Lactam antibiotic,Sulopenem
DG01213,dgroup,DG01713,Penicillin skeleton group,Sulopenem
DG01213,dgroup,DG01486,Penem,Sulopenem
DG01214,dgroup,DG01550,Quinolone,Alatrofloxacin
DG01214,dgroup,DG01549,Fluoroquinolone,Alatrofloxacin
DG01215,dgroup,DG01550,Quinolone,Delafloxacin
DG01215,dgroup,DG01549,Fluoroquinolone,Delafloxacin
DG01216,dgroup,DG01550,Quinolone,Sarafloxacin
DG01216,dgroup,DG01549,Fluoroquinolone,Sarafloxacin
DG01217,dgroup,DG01550,Quinolone,Tosufloxacin
DG01217,dgroup,DG01549,Fluoroquinolone,Tosufloxacin
DG01218,dgroup,DG01914,"Anxiolytics, benzodiazepine derivatives",Clorazepic acid
DG01219,dgroup,DG01966,Antitubercular,Enviomycin
DG01223,dgroup,DG01890,Nucleoside reverse transcriptase inhibitor (NRTI),Tenofovir
DG01223,dgroup,DG03107,Anti-HIV agent,Tenofovir
DG01223,dgroup,DG01656,HIV reverse transcriptase inhibitor,Tenofovir
DG01224,dgroup,DG01890,Nucleoside reverse transcriptase inhibitor (NRTI),Adefovir
DG01225,dgroup,DG01975,Agents for peptic ulcer,Oxmetidine
DG01225,dgroup,DG01481,Histamine receptor H2 antagonist,Oxmetidine
DG01226,dgroup,DG01550,Quinolone,Amifloxacin
DG01226,dgroup,DG01549,Fluoroquinolone,Amifloxacin
DG01227,dgroup,DG01550,Quinolone,Danofloxacin
DG01227,dgroup,DG01549,Fluoroquinolone,Danofloxacin
DG01228,dgroup,DG01550,Quinolone,Difloxacin
DG01228,dgroup,DG01549,Fluoroquinolone,Difloxacin
DG01229,dgroup,DG01456,Adrenergic receptor agonist,Methylephedrine
DG01230,dgroup,DG01738,Centrally-acting antiadrenergic,Guanabenz
DG01230,dgroup,DG03231,Antihypertensive,Guanabenz
DG01231,dgroup,DG01466,Adrenergic receptor antagonist,Setiptiline
DG01231,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Setiptiline
DG01231,dgroup,DG01460,alpha2-Adrenergic receptor antagonist,Setiptiline
DG01231,dgroup,DG01729,Tetracyclic antidepressant,Setiptiline
DG01231,dgroup,DG03077,Noradrenergic and specific serotonergic antidepressant (NaSSA),Setiptiline
DG01232,dgroup,DG01456,Adrenergic receptor agonist,Abediterol
DG01232,dgroup,DG01455,beta-Adrenergic receptor agonist,Abediterol
DG01232,dgroup,DG01452,beta2-Adrenergic receptor agonist,Abediterol
DG01233,dgroup,DG01456,Adrenergic receptor agonist,Arformoterol
DG01233,dgroup,DG01455,beta-Adrenergic receptor agonist,Arformoterol
DG01233,dgroup,DG01452,beta2-Adrenergic receptor agonist,Arformoterol
DG01234,dgroup,DG01456,Adrenergic receptor agonist,Isoetharine
DG01234,dgroup,DG01455,beta-Adrenergic receptor agonist,Isoetharine
DG01234,dgroup,DG01452,beta2-Adrenergic receptor agonist,Isoetharine
DG01234,dgroup,DG01951,Catecholamine adrenergic receptor agonist,Isoetharine
DG01235,dgroup,DG01456,Adrenergic receptor agonist,Levalbuterol
DG01235,dgroup,DG01455,beta-Adrenergic receptor agonist,Levalbuterol
DG01235,dgroup,DG01452,beta2-Adrenergic receptor agonist,Levalbuterol
DG01236,dgroup,DG01456,Adrenergic receptor agonist,Vilanterol
DG01236,dgroup,DG01455,beta-Adrenergic receptor agonist,Vilanterol
DG01236,dgroup,DG01452,beta2-Adrenergic receptor agonist,Vilanterol
DG01237,dgroup,DG01456,Adrenergic receptor agonist,Amibegron
DG01237,dgroup,DG01455,beta-Adrenergic receptor agonist,Amibegron
DG01237,dgroup,DG01453,beta3-Adrenergic receptor agonist,Amibegron
DG01239,dgroup,DG01489,5-HT3-receptor antagonist,Ramosetron
DG01239,dgroup,DG01762,Antiemetic,Ramosetron
DG01239,dgroup,DG01892,CYP1A2 substrate,Ramosetron
DG01239,dgroup,DG01644,CYP2D6 substrate,Ramosetron
DG01240,dgroup,DG01489,5-HT3-receptor antagonist,Itasetron
DG01240,dgroup,DG01762,Antiemetic,Itasetron
DG01242,dgroup,DG01491,Muscarinic cholinergic receptor antagonist,Methylatropine
DG01244,dgroup,DG01541,Cysteinyl leukotriene receptor antagonist,Ablukast
DG01245,dgroup,DG01574,Calcium channel alpha-2 delta blocker,Gabapentin
DG01245,dgroup,DG03199,Antiepileptic agent,Gabapentin
DG01245,dgroup,DG02037,GABA mimetic antiepileptic,Gabapentin
DG01246,dgroup,DG03198,Anti-HCV agent,Simeprevir
DG01246,dgroup,DG02001,HCV NS3/4A protease inhibitor,Simeprevir
DG01246,dgroup,DG01633,CYP3A/CYP3A4 substrate,Simeprevir
DG01246,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Simeprevir
DG01246,dgroup,DG01665,ABCB1 substrate,Simeprevir
DG01246,dgroup,DG02856,SLCO1B1 substrate,Simeprevir
DG01246,dgroup,DG01622,ABCB1 inhibitor,Simeprevir
DG01246,dgroup,DG02862,ABCG2 inhibitor,Simeprevir
DG01246,dgroup,DG02865,SLCO1B1 inhibitor,Simeprevir
DG01248,dgroup,DG02044,Hypoglycemic agent,Ipragliflozin
DG01248,dgroup,DG01794,SGLT2 inhibitor,Ipragliflozin
DG01248,dgroup,DG02924,UGT substrate,Ipragliflozin
DG01248,dgroup,DG03190,UGT2B7 substrate,Ipragliflozin
DG01249,dgroup,DG01504,Nonsteroidal anti-inflammatory drug (NSAID),Amfenac
DG01249,dgroup,DG01906,"Anti-inflammatory drug, acetic acid derivatives",Amfenac
DG01249,dgroup,DG01898,"Anti-inflammatory drug, phenylacetic acid derivatives",Amfenac
DG01250,dgroup,DG01504,Nonsteroidal anti-inflammatory drug (NSAID),Piketoprofen
DG01250,dgroup,DG01908,"Anti-inflammatory drug, propionic acid derivatives",Piketoprofen
DG01251,dgroup,DG01504,Nonsteroidal anti-inflammatory drug (NSAID),Loxoprofen
DG01251,dgroup,DG01908,"Anti-inflammatory drug, propionic acid derivatives",Loxoprofen
DG01252,dgroup,DG01491,Muscarinic cholinergic receptor antagonist,Orphenadrine
DG01252,dgroup,DG01745,Anticholinergic antiparkinson agent,Orphenadrine
DG01252,dgroup,DG02029,Muscle relaxant,Orphenadrine
DG01252,dgroup,DG01974,Centrally acting muscle relaxant,Orphenadrine
DG01253,dgroup,DG01491,Muscarinic cholinergic receptor antagonist,Umeclidinium
DG01253,dgroup,DG01644,CYP2D6 substrate,Umeclidinium
DG01254,dgroup,DG01491,Muscarinic cholinergic receptor antagonist,Tiemonium
DG01255,dgroup,DG01491,Muscarinic cholinergic receptor antagonist,Pipethanate
DG01256,dgroup,DG01950,Antithrombotic agent,Ozagrel
DG01256,dgroup,DG01712,Antiplatelet agent,Ozagrel
DG01256,dgroup,DG01516,Thromboxane A2 synthase inhibitor,Ozagrel
DG01257,dgroup,DG01653,Antiarrhythmics,Pilsicainide
DG01257,dgroup,DG01652,Class I antiarrhythmic agent,Pilsicainide
DG01257,dgroup,DG01650,Class Ic antiarrhythmic agent,Pilsicainide
DG01258,dgroup,DG01509,Phosphodiesterase V inhibitor,Gisadenafil
DG01259,dgroup,DG01568,MAO inhibitor,Lazabemide
DG01259,dgroup,DG01512,Monoamine oxidase B inhibitor,Lazabemide
DG01260,dgroup,DG01568,MAO inhibitor,Safinamide
DG01260,dgroup,DG01512,Monoamine oxidase B inhibitor,Safinamide
DG01260,dgroup,DG01967,Antiparkinson agent,Safinamide
DG01260,dgroup,DG01633,CYP3A/CYP3A4 substrate,Safinamide
DG01260,dgroup,DG02913,CYP3A4 substrate,Safinamide
DG01260,dgroup,DG02917,MAO substrate,Safinamide
DG01260,dgroup,DG03178,MAOA substrate,Safinamide
DG01261,dgroup,DG01710,beta-Lactam antibiotic,Clavulanic acid
DG01261,dgroup,DG01713,Penicillin skeleton group,Clavulanic acid
DG01261,dgroup,DG01487,Clavam,Clavulanic acid
DG01261,dgroup,DG01479,beta-Lactamase inhibitor,Clavulanic acid
DG01262,dgroup,DG01918,Tyrosine kinase inhibitor,Motesanib
DG01262,dgroup,DG01917,Receptor tyrosine kinase inhibitor,Motesanib
DG01263,dgroup,DG01710,beta-Lactam antibiotic,Oximonam
DG01263,dgroup,DG01454,Monobactam,Oximonam
DG01263,dgroup,DG01804,Oxyimino beta-lactam,Oximonam
DG01265,dgroup,DG01585,Estrogen receptor antagonist,Droloxifene
DG01265,dgroup,DG01620,Tamoxifene-type antineoplastic,Droloxifene
DG01265,dgroup,DG01619,Estrogen receptor antagonist/modulator,Droloxifene
DG01266,dgroup,DG03232,Osteoporosis agent,Incadronic acid
DG01266,dgroup,DG01600,Bisphosphonate,Incadronic acid
DG01267,dgroup,DG01529,Topoisomerase inhibitor,Etirinotecan pegol
DG01267,dgroup,DG01526,Topoisomerase I inhibitor,Etirinotecan pegol
DG01268,dgroup,DG01529,Topoisomerase inhibitor,Amonafide
DG01268,dgroup,DG01527,Topoisomerase II inhibitor,Amonafide
DG01269,dgroup,DG03134,Proteasome inhibitor,Ixazomib
DG01270,dgroup,DG01657,Nitrovasodilator,Isosorbide nitrate
DG01271,dgroup,DG01950,Antithrombotic agent,Limaprost
DG01271,dgroup,DG01712,Antiplatelet agent,Limaprost
DG01271,dgroup,DG01961,Prostaglandin derivative,Limaprost
DG01271,dgroup,DG01611,Prostaglandin E1 derivative,Limaprost
DG01272,dgroup,DG01491,Muscarinic cholinergic receptor antagonist,Piroheptine
DG01272,dgroup,DG01745,Anticholinergic antiparkinson agent,Piroheptine
DG01272,dgroup,DG01967,Antiparkinson agent,Piroheptine
DG01273,dgroup,DG01587,Opioid receptor agonist/antagonist,Diprenorphine
DG01274,dgroup,DG01566,Hedgehog signaling inhibitor,Patidegib
DG01275,dgroup,DG01590,Androgen receptor agonist,Boldenone
DG01275,dgroup,DG01605,Anabolic steroid,Boldenone
DG01276,dgroup,DG01590,Androgen receptor agonist,Methandriol
DG01276,dgroup,DG01605,Anabolic steroid,Methandriol
DG01277,dgroup,DG01568,MAO inhibitor,Pirlindole
DG01277,dgroup,DG01558,Monoamine oxidase A inhibitor,Pirlindole
DG01279,dgroup,DG01483,5-HT1A-receptor agonist,Naluzotan
DG01280,dgroup,DG02044,Hypoglycemic agent,Duvoglustat
DG01280,dgroup,DG01663,alpha-Glucosidase inhibitor,Duvoglustat
DG01281,dgroup,DG02044,Hypoglycemic agent,Carmegliptin
DG01281,dgroup,DG01601,DPP-4 inhibitor,Carmegliptin
DG01282,dgroup,DG02044,Hypoglycemic agent,Dutogliptin
DG01282,dgroup,DG01601,DPP-4 inhibitor,Dutogliptin
DG01283,dgroup,DG02044,Hypoglycemic agent,Teneligliptin
DG01283,dgroup,DG01601,DPP-4 inhibitor,Teneligliptin
DG01283,dgroup,DG01633,CYP3A/CYP3A4 substrate,Teneligliptin
DG01283,dgroup,DG02913,CYP3A4 substrate,Teneligliptin
DG01283,dgroup,DG03191,FMO1 substrate,Teneligliptin
DG01283,dgroup,DG02950,FMO3 substrate,Teneligliptin
DG01283,dgroup,DG01645,CYP2D6 inhibitor,Teneligliptin
DG01283,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Teneligliptin
DG01283,dgroup,DG01522,CYP3A4 inhibitor,Teneligliptin
DG01283,dgroup,DG02951,FMO inhibitor,Teneligliptin
DG01284,dgroup,DG02044,Hypoglycemic agent,Trelagliptin
DG01284,dgroup,DG01601,DPP-4 inhibitor,Trelagliptin
DG01284,dgroup,DG01644,CYP2D6 substrate,Trelagliptin
DG01285,dgroup,DG01763,Propulsive,Mosapride
DG01285,dgroup,DG01633,CYP3A/CYP3A4 substrate,Mosapride
DG01285,dgroup,DG02913,CYP3A4 substrate,Mosapride
DG01286,dgroup,DG01571,Nicotinic cholinergic receptor partial agonist,Sofinicline
DG01287,dgroup,DG01571,Nicotinic cholinergic receptor partial agonist,Lobeline
DG01288,dgroup,DG01571,Nicotinic cholinergic receptor partial agonist,Pozanicline
DG01289,dgroup,DG01490,Muscarinic cholinergic receptor agonist,Carpronium
DG01290,dgroup,DG01490,Muscarinic cholinergic receptor agonist,Methacholine
DG01291,dgroup,DG01490,Muscarinic cholinergic receptor agonist,Aclatonium
DG01292,dgroup,DG01596,Aromatase inhibitor,Fadrozole
DG01293,dgroup,DG01596,Aromatase inhibitor,Liarozole
DG01294,dgroup,DG01950,Antithrombotic agent,Cangrelor
DG01294,dgroup,DG01712,Antiplatelet agent,Cangrelor
DG01294,dgroup,DG01809,P2Y12 receptor antagonist,Cangrelor
DG01295,dgroup,DG01809,P2Y12 receptor antagonist,Elinogrel
DG01296,dgroup,DG01617,Catecholamine synthesis inhibitors,Benserazide
DG01297,dgroup,DG01883,Imidazole antifungal,Croconazole
DG01298,dgroup,DG01504,Nonsteroidal anti-inflammatory drug (NSAID),Tiaramide
DG01299,dgroup,DG01980,Calcium,Calcium acetate
DG01300,dgroup,DG01490,Muscarinic cholinergic receptor agonist,Xanomeline
DG01301,dgroup,DG01491,Muscarinic cholinergic receptor antagonist,Benzetimide
DG01302,dgroup,DG01466,Adrenergic receptor antagonist,Amosulalol
DG01302,dgroup,DG03180,alpha1 and beta-Adrenergic receptor antagonist,Amosulalol
DG01302,dgroup,DG03231,Antihypertensive,Amosulalol
