entry_id,name,type,class,member_count,member_ids,atc_codes,comment
DG00441,Diclofenac,Chemical,"Anti-inflammatory DG01504  Nonsteroidal anti-inflammatory drug (NSAID) DG01906  Anti-inflammatory drug, acetic acid derivatives DG01898  Anti-inflammatory drug, phenylacetic acid derivatives Metabolizing enzyme substrate DG01642  CYP2C9 substrate Transporter inhibitor DG02866  SLC22A8 inhibitor",6,D07816;D00903;D00904;D07817;D07818;D07819,D11AX18 M01AB05 M02AA15 S01BC03,
DG00442,Brimonidine,Chemical,Cardiovascular agent DG01456  Adrenergic receptor agonist DG01450  alpha-Adrenergic receptor agonist DG01449  alpha2-Adrenergic receptor agonist Ophthalmic agent DG03201  Intraocular pressure lowering agent,2,D07540;D02076,D11AX21 S01EA05 S01GA07,
DG00443,Carfecillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin,1,D02199,G01AA08,
DG00444,Butoconazole,Chemical,Antifungal DG01883  Imidazole antifungal,2,D07598;D00880,G01AF15,
DG00445,Methylergometrine,Chemical,Neuropsychiatric agent DG01964  Ergot alkaloid Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D08207;D00680,G02AB01,
DG00446,Ergometrine,Chemical,Neuropsychiatric agent DG01964  Ergot alkaloid Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D07905;D01163,G02AB03,
DG00447,Dinoprost,Chemical,Hormonal agent DG01961  Prostaglandin derivative DG01960  Prostaglandin F derivative,2,D00081;D01352,G02AD01,
DG00448,Dinoprostone,Chemical,Hormonal agent DG01961  Prostaglandin derivative DG01959  Prostaglandin E2 derivative,2,D00079;D03269,G02AD02,
DG00449,Carboprost,Chemical,Hormonal agent DG01961  Prostaglandin derivative DG01960  Prostaglandin F derivative,3,D02343;D00682;D03399,G02AD04,
DG00450,Ritodrine,Chemical,Cardiovascular agent DG01456  Adrenergic receptor agonist DG01455  beta-Adrenergic receptor agonist DG01452  beta2-Adrenergic receptor agonist,2,D02359;D01263,G02CA01,
DG00451,Fenoterol,Chemical,Cardiovascular agent DG01456  Adrenergic receptor agonist DG01455  beta-Adrenergic receptor agonist DG01452  beta2-Adrenergic receptor agonist,2,D04157;D01428,G02CA03 R03AC04 R03CC04,
DG00452,Bromocriptine,Chemical,Neuropsychiatric agent DG01472  Dopamine agonist DG01468  Dopamine D2-receptor agonist DG01964  Ergot alkaloid DG01967  Antiparkinson agent Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate Metabolizing enzyme inhibitor DG02852  CYP3A/CYP3A4 inhibitor DG01522  CYP3A4 inhibitor,2,D03165;D00780,G02CB01 N04BC01,
DG00453,Lisuride,Chemical,"Neuropsychiatric agent DG01483  5-HT1A-receptor agonist DG01472  Dopamine agonist DG01468  Dopamine D2-receptor agonist DG01964  Ergot alkaloid DG01982  Antimigraine, ergot alkaloid",2,D08132;D01462,G02CB02 N02CA07,
DG00454,Quinagolide,Chemical,Neuropsychiatric agent DG01472  Dopamine agonist DG01468  Dopamine D2-receptor agonist DG01964  Ergot alkaloid,2,D07217;D08457,G02CB04,
DG00455,Naproxen,Chemical,"Anti-inflammatory DG01504  Nonsteroidal anti-inflammatory drug (NSAID) DG01908  Anti-inflammatory drug, propionic acid derivatives",3,D00118;D00970;D10017,G02CC02 M01AE02 M02AA12,
DG00456,Norethisterone,Chemical,Hormonal agent DG02004  Progesterone DG01666  Progesterone receptor agonist,3,D00182;D00953;D08285,G03AC01 G03DC02,
DG00457,Megestrol,Chemical,Hormonal agent DG02004  Progesterone DG01666  Progesterone receptor agonist,2,D08167;D00952,G03AC05 G03DB02 L02AB01,
DG00458,Medroxyprogesterone,Chemical,Hormonal agent DG02004  Progesterone DG01666  Progesterone receptor agonist,2,D08166;D00951,G03AC06 G03DA02 L02AB02,
DG00459,Ulipristal,Chemical,,2,D09567;D09687,G03AD02 G03XB02,
DG00460,Testosterone,Chemical,Hormonal agent DG01590  Androgen receptor agonist DG02006  Testosterone,9,D00075;D00957;D00958;D00959;D06085;D06086;D06087;D08573;D08574,G03BA03,
DG00461,Ethinylestradiol,Chemical,Hormonal agent DG01986  Estrogen DG01584  Estrogen receptor agonist Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate Metabolizing enzyme inhibitor DG02852  CYP3A/CYP3A4 inhibitor DG01522  CYP3A4 inhibitor,2,D00554;D07928,G03CA01 L02AA03,
DG00462,Estradiol,Chemical,Hormonal agent DG01986  Estrogen DG01584  Estrogen receptor agonist Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,10,D00105;D01413;D01617;D01953;D04061;D04063;D04064;D04065;D07918;D07919,G03CA03,
DG00463,Estriol,Chemical,Hormonal agent DG01986  Estrogen DG01584  Estrogen receptor agonist,5,D00185;D01986;D01989;D07920;D07921,G03CA04 G03CC06,
DG00464,Estrone,Chemical,Hormonal agent DG01986  Estrogen DG01584  Estrogen receptor agonist Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,3,D00067;D00312;D00948,G03CA07 G03CC04,
DG00465,Conjugated estrogen,Chemical,Hormonal agent DG01986  Estrogen DG01584  Estrogen receptor agonist Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate Transporter inhibitor DG02882  ABCB11 inhibitor,2,D04070;D05987,G03CA57,
DG00466,Diethylstilbestrol,Chemical,Hormonal agent DG01584  Estrogen receptor agonist,3,D00577;D00946;D07826,G03CB02 G03CC05 L02AA01 L02AA04,
DG00467,Hydroxyprogesterone,Chemical,Hormonal agent DG02004  Progesterone DG01666  Progesterone receptor agonist,3,D08052;D00949;D08053,G03DA03,
DG00468,Nomegestrol,Chemical,Hormonal agent DG02004  Progesterone DG01666  Progesterone receptor agonist,2,D07222;D08281,G03DB04,
DG00469,Chlormadinone,Chemical,Antineoplastic DG01591  Androgen receptor antagonist Hormonal agent DG02004  Progesterone DG01666  Progesterone receptor agonist,2,D07670;D01299,G03DB06,
DG00470,Etynodiol,Chemical,Hormonal agent DG02004  Progesterone DG01666  Progesterone receptor agonist,2,D07939;D01294,G03DC06,
DG00472,Human menopausal gonadotrophin,Chemical,,2,D02692;D06459,G03GA02,
DG00474,Clomifene,Chemical,Hormonal agent DG01619  Estrogen receptor antagonist/modulator,2,D07726;D00962,G03GB02,
DG00475,Cyproterone,Chemical,Antineoplastic DG01591  Androgen receptor antagonist DG01623  Steroid-type antiandrogen,2,D07766;D01368,G03HA01,
DG00476,Raloxifene,Chemical,Hormonal agent DG01619  Estrogen receptor antagonist/modulator DG01621  Selective estrogen receptor modulator Musculo-skeletal system agent DG03232  Osteoporosis agent,3,D08465;D02217;D10606,G03XC01,
DG00477,Flavoxate,Chemical,,2,D07961;D00718,G04BD02,
DG00478,Oxybutynin,Chemical,Neuropsychiatric agent DG01491  Muscarinic cholinergic receptor antagonist Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate DG02925  CYP3A5 substrate,2,D00465;D00722,G04BD04,
DG00479,Propiverine,Chemical,Neuropsychiatric agent DG01491  Muscarinic cholinergic receptor antagonist Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D08441;D01007,G04BD06,
DG00480,Tolterodine,Chemical,Neuropsychiatric agent DG01491  Muscarinic cholinergic receptor antagonist Metabolizing enzyme substrate DG01644  CYP2D6 substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D00646;D01148,G04BD07,
DG00481,Solifenacin,Chemical,Neuropsychiatric agent DG01491  Muscarinic cholinergic receptor antagonist Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D08522;D01269,G04BD08,
DG00482,Darifenacin,Chemical,Neuropsychiatric agent DG01491  Muscarinic cholinergic receptor antagonist Metabolizing enzyme substrate DG01644  CYP2D6 substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D03654;D01699,G04BD10,
DG00483,Fesoterodine,Chemical,Neuropsychiatric agent DG01491  Muscarinic cholinergic receptor antagonist Metabolizing enzyme substrate DG01644  CYP2D6 substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D07226;D08923,G04BD11,
DG00484,Sildenafil,Chemical,Cardiovascular agent DG01509  Phosphodiesterase V inhibitor Metabolizing enzyme substrate DG01642  CYP2C9 substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D08514;D02229,G04BE03,
DG00485,Yohimbine,Chemical,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist DG01460  alpha2-Adrenergic receptor antagonist,2,D08685;D06671,G04BE04,
DG00486,Apomorphine,Chemical,Neuropsychiatric agent DG01472  Dopamine agonist DG01967  Antiparkinson agent,2,D07460;D02004,G04BE07 N04BC07,
DG00487,Vardenafil,Chemical,Cardiovascular agent DG01509  Phosphodiesterase V inhibitor Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,4,D08668;D02731;D03260;D09989,G04BE09,
DG00488,Phenazopyridine,Chemical,,2,D08346;D05450,G04BX06,
DG00489,Alfuzosin,Chemical,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist DG01457  alpha1-Adrenergic receptor antagonist Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D07124;D01692,G04CA01,
DG00490,Tamsulosin,Chemical,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist DG01457  alpha1-Adrenergic receptor antagonist,2,D08560;D01024,G04CA02,
DG00491,Terazosin,Chemical,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist DG01457  alpha1-Adrenergic receptor antagonist DG03231  Antihypertensive,3,D08569;D00610;D11585,G04CA03,
DG00492,Corticotropin,Chemical,Hormonal agent DG01629  Adrenocorticotropic hormone (ACTH),3,D00146;D03593;D06544,H01AA01,
DG00493,Tetracosactide,Chemical,Hormonal agent DG01629  Adrenocorticotropic hormone (ACTH),2,D00284;D02105,H01AA02,
DG00494,Sermorelin,Chemical,,2,D08509;D02117,H01AC04 V04CD03,
DG00495,Tesamorelin,Chemical,,2,D06655;D09015,H01AC06,
DG00496,Vasopressin,Chemical,Cardiovascular agent DG01952  Vasopressin analog,2,D00101;D09820,H01BA01,
DG00497,Desmopressin,Chemical,Cardiovascular agent DG01952  Vasopressin analog,2,D00291;D02235,H01BA02,
DG00498,Terlipressin,Chemical,Cardiovascular agent DG01952  Vasopressin analog,2,D06672;D08571,H01BA04,
DG00499,Gonadorelin,Chemical,Hormonal agent DG01494  Gonadotropin-releasing hormone receptor agonist,4,D08027;D00988;D03267;D04361,H01CA01 V04CM01,
DG00500,Nafarelin,Chemical,Hormonal agent DG01494  Gonadotropin-releasing hormone receptor agonist,2,D08241;D00990,H01CA02,
DG00501,Octreotide,Chemical,Hormonal agent DG01588  Somatostatin receptor agonist,5,D00442;D02250;D05230;D06495;D11204,H01CB02,
DG00502,Vapreotide,Chemical,Hormonal agent DG01588  Somatostatin receptor agonist,2,D06281;D09988,H01CB04,
DG00503,Pasireotide,Chemical,Hormonal agent DG01588  Somatostatin receptor agonist,3,D10147;D10497;D10566,H01CB05,
DG00504,Ganirelix,Chemical,,2,D08010;D04302,H01CC01,
DG00505,Cetrorelix,Chemical,,2,D07665;D01685,H01CC02,
DG00506,Fludrocortisone,Chemical,Anti-inflammatory DG01955  Corticosteroid,2,D07967;D00986,H02AA02,
DG00507,Desoxycortone,Chemical,,3,D07792;D03698;D03699,H02AA03,
DG00508,Paramethasone,Chemical,Anti-inflammatory DG01955  Corticosteroid DG02068  Glucocorticoid,2,D07464;D01229,H02AB05,
DG00509,Cortisone,Chemical,Anti-inflammatory DG01955  Corticosteroid DG02068  Glucocorticoid,2,D07749;D00973,H02AB10 S01BA03,
DG00510,Levothyroxine,Chemical,Hormonal agent DG01953  Thyroid preparation DG01608  Thyroid hormone replenisher,3,D08125;D01010;D11113,,
DG00511,Glucagon,Chemical,,2,D00116;D02118,H04AA01,
DG00512,Teriparatide,Chemical,Hormonal agent DG01661  Parathyroid hormone and analog Musculo-skeletal system agent DG03232  Osteoporosis agent,3,D06078;D03358;D06546,H05AA02,
DG00513,Cinacalcet,Chemical,Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate Metabolizing enzyme inhibitor DG01645  CYP2D6 inhibitor,2,D03504;D03505,H05BX01,
DG00514,Metacycline,Chemical,Antibacterial DG01197  Tetracycline antibiotic,2,D04972;D00849,J01AA05,
DG00515,Rolitetracycline,Chemical,Antibacterial DG01197  Tetracycline antibiotic,2,D02282;D01486,J01AA09,
DG00516,Thiamphenicol,Chemical,Antibacterial DG01576  Amphenicol type antibacterial,3,D01407;D08582;D08583,J01BA02,
DG00517,Ampicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,4,D00204;D01251;D02119;D07570,J01CA01 S01AA19,
DG00518,Pivampicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,4,D08396;D02508;D05520;D05521,J01CA02,
DG00519,Carbenicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,3,D07614;D02190;D03387,J01CA03,
DG00520,Amoxicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,3,D07452;D00229;D02925,J01CA04,
DG00521,Carindacillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,2,D07621;D01283,J01CA05,
DG00522,Bacampicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,2,D07487;D00927,J01CA06,
DG00523,Pivmecillinam,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,2,D02889;D01499,J01CA08,
DG00524,Azlocillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,2,D02339;D03039,J01CA09,
DG00525,Mezlocillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,3,D05021;D02221;D05022,J01CA10,
DG00526,Piperacillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,3,D08380;D00466;D02251,J01CA12,
DG00527,Ticarcillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,4,D08593;D02241;D06137;D06138,J01CA13,
DG00528,Metampicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,2,D07234;D08191,J01CA14,
DG00529,Talampicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,2,D08557;D02201,J01CA15,
DG00530,Sulbenicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,2,D08534;D01489,J01CA16,
DG00531,Temocillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,2,D06064;D08567,J01CA17,
DG00532,Hetacillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,2,D01074;D02203,J01CA18,
DG00533,Aspoxicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01780  Extended spectrum penicillin,2,D07469;D02504,J01CA19,
DG00534,Benzylpenicillin Penicillin G,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01778  beta-Lactamase sensitive penicillin,6,D02336;D01053;D02157;D02461;D05408;D07712,J01CE01 S01AA14,
DG00535,Phenoxymethylpenicillin Penicillin V,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01778  beta-Lactamase sensitive penicillin,6,D05411;D00497;D02405;D02506;D05413;D08360,J01CE02,
DG00536,Propicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01778  beta-Lactamase sensitive penicillin,2,D08438;D01649,J01CE03,
DG00537,Azidocillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01778  beta-Lactamase sensitive penicillin,2,D07235;D07484,J01CE04,
DG00538,Pheneticillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01778  beta-Lactamase sensitive penicillin,2,D08350;D01178,J01CE05,
DG00539,Clometocillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01778  beta-Lactamase sensitive penicillin,2,D07236;D07735,J01CE07,
DG00540,Dicloxacillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01779  beta-Lactamase resistant penicillin,2,D02348;D02137,J01CF01,
DG00541,Cloxacillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01779  beta-Lactamase resistant penicillin,3,D07733;D02231;D03571,J01CF02,
DG00542,Oxacillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01779  beta-Lactamase resistant penicillin,2,D08307;D00929,J01CF04,
DG00543,Flucloxacillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01779  beta-Lactamase resistant penicillin,4,D04196;D01249;D07965;D08017,J01CF05,
DG00544,Nafcillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01779  beta-Lactamase resistant penicillin,2,D08242;D00928,J01CF06,
DG00545,Sulbactam,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01479  beta-Lactamase inhibitor,4,D08533;D02223;D03705;D03706,J01CG01,
DG00546,Tazobactam,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01479  beta-Lactamase inhibitor,2,D00660;D03707,J01CG02,
DG00547,Sultamicillin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group DG01480  Penicillin DG01479  beta-Lactamase inhibitor,2,D05972;D01668,J01CR04,
DG00548,Cephalexin Cefalexin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01714  Cephalosporin skeleton group DG01488  Cephem DG01774  First-generation cephalosporin,3,D00263;D00906;D03438,J01DB01,
DG00549,Cefalotin Cephalothin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01714  Cephalosporin skeleton group DG01488  Cephem DG01774  First-generation cephalosporin,2,D07635;D00907,J01DB03,
DG00550,Cefazolin,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01714  Cephalosporin skeleton group DG01488  Cephem DG01774  First-generation cephalosporin,3,D02299;D00905;D02226,J01DB04,
DG00551,Cefadroxil,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01714  Cephalosporin skeleton group DG01488  Cephem DG01774  First-generation cephalosporin,2,D00257;D02353,J01DB05,
DG00552,Cefatrizine,Chemical,Antibacterial DG01710  beta-Lactam antibiotic DG01714  Cephalosporin skeleton group DG01488  Cephem DG01774  First-generation cephalosporin,2,D02406;D02711,J01DB07,
