entry_id,name,formula,mol_weight,atc_codes,dgroup_id,compound_id,therapeutic_category,efficacy,cas,pubchem,chebi
D08966,Phenylephrine bitartrate (USP),C9H13NO2. C4H6O6,317.2919,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05,DG00215,,,"Vasoconstrictor, alpha1-Adrenergic receptor agonist",17162-39-9,96025649,
D08967,Phenyltoloxamine citrate (USP),C17H21NO. C6H8O7,447.4783,,,,,"Analgesic, Antihistaminic, Sedative",1176-08-5,96025650,
D08968,Picoplatin (INN/USAN/BAN),C6H10Cl2N2Pt,376.147,,,,,"Antineoplastic, Cell growth inhibitor",181630-15-9,96025651,
D08969,Pimavanserin tartrate (USAN); Nuplazide (TN),(C25H34FN3O2)2. C4H6O6,1005.1964,N05AX17,,,,"Antiparkinsonian, Antipsychotic",706782-28-7,96025652,133014
D08970,Piragliatin (USAN),C19H20ClN3O4S,421.8978,,,,,"Antidiabetic, Glucokinase activator",625114-41-2,96025653,
D08971,Plerixafor (JAN/USAN/INN); Mozobil (TN),C28H54N8,502.782,L03AX16,,,3399,"Antineoplastic, Chemokine receptor type 4 (CXCR4) antagonist",110078-46-1,96025654,125354
D08972,Polyisobutylene (NF),,,,,,,Pharmaceutic aid (viscosity-increasing),9003-27-4,96025655,
D08973,Polyoxyl oleate (NF),C18H34O2(C2H4O)n,,,,,,"Pharmaceutic aid (emulsifying, viscosity-increasing)",9004-96-0,96025656,
D08974,Polytef (USAN),(C2F4)n,,,,C19507,,"Prosthetic aid (artificial vessels, orbital floor implant)",9002-84-0,96025657,53251
D08975,Polyoxyl stearyl ether (NF),C18H38O(C2H4O)n,,,,,,Pharmaceutic aid (emulsifying),9005-00-9,96025658,
D08976,Pomalidomide (JAN/USAN/INN); Pomalyst (TN),C13H11N3O4,273.2441,L04AX06,,,4291,"Antineoplastic, Immunomodulator",19171-19-8,96025659,72690
D08977,Potassium alginate (NF),,,A02BX13,DG00028,,,Pharmaceutic aid (gelation),9005-36-1,96025660,
D08978,Pralnacasan (USAN/INN),C26H29N5O7,523.5378,,,,,"Antirheumatic, Caspase 1 inhibitor",192755-52-5,96025661,
D08979,Propylene glycol dilaurate (NF),C27H52O4,440.6994,,,,,"Pharmaceutic aid (vehicle, oleaginous)",22788-19-8,96025662,
D08980,Propylene glycol monolaurate (NF),C15H30O3,258.3969,,,,,Pharmaceutic aid (surfactant),27194-74-7,96025663,
D08981,Quarfloxin (USAN),C35H33FN6O3,604.6733,,,,,"Antineoplastic, Topoisomerase II inhibitor",865311-47-3,96025664,177533
D08982,Racephedrine Hydrochloride (USAN),C10H15NO. HCl,201.6931,,,,,"Bronchodilator, Adrenergic receptor agonist",134-71-4,96025665,
D08983,Regrelor disodium (USAN),C22H23N6O8P. 2Na,576.4067,,,,,"Platelet aggregation inhibitor, Purinergic receptor P2Y12 antagonist",676251-22-2,96025666,
D08984,Reparixin (USAN/INN),C14H21NO3S,283.3864,,,,,Antihypertensive,266359-83-5,96025667,177765
D08985,Reslizumab (USAN); Cinqaero (TN); Cinqair (TN),,,R03DX08,,,,"Antiasthmatic, Anti-IL-5 antibody",241473-69-8,96025668,
D08986,Retosiban (USAN),C27H34N4O5,494.5827,,,,,"Tocolytic, Oxytocin receptor antagonist",820957-38-8,96025669,188651
D08987,Rivanicline galactarate (USAN),(C10H14N2)2. C6H10O8,534.6019,,,,,"Anti-inflammatory, Nicotinic acetylcholine receptor partial agonist",675132-86-2,96025670,
D08988,Rolapitant hydrochloride (USAN); Varubi (TN),C25H26F6N2O2. HCl. H2O,554.9528,A04AD14,DG01868,,,"Anti-emetic, Neurokinin NK1 antagonist",914462-92-3,96025671,90911
D08989,Rolofylline (USAN),C20H28N4O2,356.4619,,,,,"Diuretic, Adenosine A1 receptor antagonist",136199-02-5,96025672,177647
D08990,Romiplostim (USAN/INN); Romiplostim (genetical recombination) (JAN); Nplate (TN); Romiplate (TN),C1317H2043N361O395S9,29542.08,B02BX04,,,3999,"Antithrombocytopenia, Thrombopoietin receptor agonist",267639-76-9,96025673,
D08991,Ronacaleret hydrochloride (USAN),C25H31F2NO4. HCl,483.9757,,,,,"Osteoporosis agent, Calcium-sensing receptor antagonist",702686-96-2,96025674,
D08992,Ropidoxuridine (INN/USAN),C9H11IN2O4,338.0991,,,,,"Antineoplastic, Antimetabolite",93265-81-7,96025675,
D08993,Rovelizumab (USAN/INN),,,,,,,"Anti-ischemic, Immunosuppressant, Anti-CD11/CD18 antibody",197099-66-4,96025676,
D08994,Salclobuzate sodium (USAN),C11H11ClNO4. Na,279.6521,,,,,Oral absorption promoter,387825-07-2,96025677,
D08995,Salirasib (INN/USAN),C22H30O2S,358.5374,,,,,Antineoplastic,162520-00-5,96025678,177460
D08996,Saxagliptin (USAN/INN),C18H25N3O2,315.41,A10BH03,DG00119,,,"Antidiabetic, Dipeptidyl peptidase-4 (DPP-4) inhibitor",361442-04-8,96025679,71272
D08997,Sinecatechins (USAN); Veregen (TN),,,D06BB12,,,,Antiviral,811420-59-4,96025680,
D08998,Sodium butyrate (USP),C4H7O2. Na,110.0869,,,,,Food additive (veterinary),156-54-7,96025681,64103
D08999,Sodium caprylate (NF),C8H15O2. Na,166.1933,,,,,Pharmaceutic aid (stabilizing),1984-06-1,96025682,
D09000,"Sodium phosphate, tribasic (NF)",PO4. 3Na,163.9407,A06AD17 A06AG01 B05XA09 V03AG05,DG00077,,,Laxative,7601-54-9,96025683,
D09001,Sodium sulfide (USP); Sodium sulfide nonahydrate,Na2S. 9H2O,240.1821,,,,,Caustic,1313-84-4,96025684,76209
D09002,Dried sodium sulfite (JP18); Sodium sulfite (NF),SO3. 2Na,126.0427,,,,,Antioxidant,7757-83-7,96025685,86477
D09003,Sonedenoson (USAN),C18H20ClN5O5,421.8349,,,,,"Wound healing, Adenosine A2a receptor agonist",131865-88-8,96025686,
D09004,"Soybean oil, hydrogenated (NF)",,,,,,,Pharmaceutic aid (ointment base),8016-70-4,96025687,
D09005,Storax (USP),,,,,,,Pharmaceutic aid (flavor),8046-19-3,96025688,
D09006,Sunflower oil (NF),,,,,,,Emollient,8001-21-6,96025689,
D09007,Tagatose (NF),C6H12O6,180.1559,,,,,Pharmaceutic aid (sweetener),87-81-0,96025690,
D09008,Talaglumetad hydrochloride (USAN),C11H16N2O5. HCl,292.7161,,,,,"Antianxiety, Glutamate metabotropic receptor agonist",441765-97-5,96025691,
D09009,Taranabant (USAN/INN),C27H25ClF3N3O2,515.9545,,,,,"Antiobesity, Cannabinoid receptor inverse agonist",701977-09-5,96025692,177607
D09010,Tarenflurbil (USAN/INN); R-Flurbiprofen,C15H13FO2,244.2609,,,,,"Dementia therapeutic agent, gamma-Secretase inhibitor",51543-40-9,96025693,
D09011,Technetium Tc 99m nofetumomab merpentan (USP/INN),,,,,,,"Diagnostic, Radioactive agent",165942-79-0,96025694,
D09012,Telaprevir (JAN/USAN/INN); Incivek (TN); Incivo (TN),C36H53N7O6,679.8493,J05AP02,,,,"Antiviral, Protease inhibitor",402957-28-2,96025695,68595
D09013,Teplizumab (USAN/INN); Teplizumab-mzwv; Tzield (TN),C6462H9938N1738O2022S46,145799.4725,,,,,"Antidiabetic, Anti-CD3 antibody",876387-05-2,96025696,
D09014,Terameprocol (INN/USAN),C22H30O4,358.4712,,,,,Antineoplastic,24150-24-1,96025697,177824
D09015,Tesamorelin acetate (USAN); Egrifta (TN),C221H366N72O67S. (C2H4O2)x,,H01AC06,DG00495,,,Growth hormone releasing hormone receptor agonist,901758-09-6,96025698,
D09016,Thrombin alfa (USAN/INN),C1511H2342N418O436S15,33820.2772,B02BC06 B02BD30,DG00169,,,"Blood coagulation factor (enzyme), Hemostatic",869858-13-9,96025699,
D09017,Ticagrelor (JAN/USAN/INN); Brilinta (TN),C23H28F2N6O4S,522.568,B01AC24,,,3399,"Platelet aggregation inhibitor, Purinergic receptor P2Y12 antagonist",274693-27-5,96025700,68558
D09018,Tilarginine acetate (USAN),C7H16N4O2. C2H4O2,248.2795,,,,,Nitric oxide synthase inhibitor,53308-83-1,96025701,
D09019,Tisocalcitate (INN/USAN),C31H48O5,500.7098,,,,,"Antipsoriatic, Vitamin D receptor agonist",156965-06-9,96025702,
D09020,Tofimilast (INN/USAN),C18H21N5S,339.4578,,,,,"Antiasthmatic, Phosphodiesterase IV inhibitor",185954-27-2,96025703,188562
D09021,Tolu balsam tincture,,,,,,,Food additive,,96025704,
D09022,Tomopenem (USAN/INN),C23H35N7O6S,537.6323,,,,,Antibiotic,222400-20-6,96025705,
D09024,Totrombopag choline (USAN),C25H21N8O2. C5H14NO,569.6574,,,,,"Antithrombocytopenia, Thrombopoietin receptor agonist",851606-62-7,96025707,
D09025,"Triglycerides, medium-chain (NF)",,,,,,,Pharmaceutic aid (solvent),,96025708,
D09026,Tropantiol (INN/USAN),C21H34ClN3S2,428.0978,,,,,Diagnostic,189950-11-6,96025709,
D09027,Tucotuzumab celmoleukin (USAN/INN),C7812H12114N2042O2406S60,175057.9114,,,,,"Antineoplastic, Biological response modifier",339986-90-2,96025710,
D09028,Valopicitabine dihydrochloride (USAN),C15H24N4O6. 2HCl,429.2961,,,,,"Antiviral, RNA polymerase inhibitor",640725-71-9,96025711,
D09029,Velaglucerase alfa (USAN); Velaglucerase alfa (genetical recombination) (JAN); Vpriv (TN),C2532H3854N672O711S16,55596.809,A16AB10,,,3959,"Lysosomal storage disease treatment, Enzyme replacement (glucocerebrosidase)",884604-91-5,96025712,
D09030,Velimogene aliplasmid (INN/USAN),,,,,,,Antineoplastic,296251-72-4,96025713,
D09031,Veltuzumab (USAN),C6458H9918N1706O2026S46,145347.0541,,,,,"Antineoplastic, Anti-CD20 antibody",728917-18-8,96025714,
D09032,Vinflunine ditartrate (USAN); Javlor (TN),C45H54F2N4O8. (C4H6O6)2,1117.1027,L01CA05,,,,"Antineoplastic, Tubulin polymerization inhibitor",194468-36-5,96025715,
D09033,Voclosporin (JAN/USAN/INN); Lupkynis (TN),C63H111N11O12,1214.6219,L04AD03,,,,"Immunosuppressant, Calcineurin inhibitor",515814-01-4,96025716,
D09034,Zinc sulfide (USP),ZnS,97.474,,,,,Diagnostic aid,1314-98-3,96025717,
D09035,Zonampanel (INN/USAN),C13H9N5O6,331.2405,,,,,"Neuroprotectant, Stroke treatment, AMPA receptor antagonist",210245-80-0,96025718,
D09036,Zoniporide mesylate (INN/USAN),C17H16N6O. CH4SO3,416.4542,,,,,"Cardioprotectant, Na+/H+ antiport inhibitor",249296-45-5,96025719,
D09037,Zuclomiphene (USAN); cis-Clomiphene,C26H28ClNO,405.9596,,,,,Ovulation inducing agent,15690-55-8,96025720,177766
D09038,Remikiren (INN),C33H50N4O6S,630.8383,C09XA01,,C07465,,"Antihypertensive, Renin inhibitor",126222-34-2,96025721,8803
D09039,Ifuto,,,,,,,"Antidiarrheal, Anti-inflammatory, Stomachic",,96025722,
D09040,Ryokeikansoto,,,,,,,Sedative,,96025723,
D09042,Untanto,,,,,,,Sedative-hypnotic,,96025724,
D09043,Yohakusan,,,,,,,"Analgesic, Anti-inflammatory",,96025725,
D09044,Hohaito,,,,,,,"Anti-inflammatory, Antitussive",,96025726,
D09046,Hokikenchuto,,,,,,,"Antiedemic, Stomachic",,96025727,
D09047,En'nenhangeto,,,,,,,"Analgesic, Anti-inflammatory, Stomachic",,96025728,
D09048,Boibukuryoto,,,,,,,"Analgesic, Antidiarrheal, Antiedemic, Antivertigo",,96025729,
D09049,Bunshoto; Jippiin; Jippito,,,,,,,"Antidysuria, Antiedemic",,96025730,
D09050,Oshosan; Kyuosan,,,,,,,"Analgesic, Antipyretic, Laxative",,96025731,
D09051,Oren'akyoto,,,,,,,"Antipruritic, Hemostatic, Hypnotic",,96025732,
D09052,Kashokuyohito,,,,,,,"Analgesic, Anti-emetic, Anti-inflammatory, Digestant, Stomachic",,96025733,
D09053,Bukuryotakushato,,,,,,,"Anti-emetic, Stomachic",,96025734,
D09054,Kakkoshokisan,,,,,,,"Analeptic, Antidiarrheal, Stomachic",,96025735,
D09055,Kakkon'oren'ogonto,,,,,,,"Antidiarrheal, Anti-inflammatory, Hypnotic",,96025736,
D09056,Kakkonkokato,,,,,,,"Anti-inflammatory, Laxative",,96025737,
D09057,Kamiuntanto,,,,,,,Sedative-hypnotic,,96025738,
D09058,Kamigedokuto,,,,,,,Diuretic,,96025739,
D09059,Kamishoyosangoshimotsuto; Kamishoyosankasenkyujio,,,,,,,"Analeptic, Anti-inflammatory, Emmenagogue",,96025740,
D09060,Kamiheiisan,,,,,,,"Anti-inflammatory, Digestant, Stomachic",,96025741,
D09061,Kankyoninjinhangegan,,,,,,,"Anti-emetic, Anti-inflammatory, Stomachic",,96025742,
D09062,Kanzoshashinto,,,,,,,"Antidiarrheal, Anti-inflammatory, Sedative",,96025743,
D09063,Kigikenchuto,,,,,,,"Analeptic, Anti-inflammatory",,96025744,
D09064,Kyukichoketsuindaiichikagen,,,,,,,Emmenagogue,,96025745,
D09065,Kyoseihatekigan,,,,,,,Anti-inflammatory,,96025746,
D09066,Kyososan,,,,,,,"Anti-inflammatory, Antitussive, Expectorant",,96025747,
D09067,Kujinto,,,,,,,"Anti-inflammatory, Antipruritic",,96025748,
D09068,Kufugedokusan; Kufugedokuto,,,,,,,"Analgesic, Anti-inflammatory",,96025749,
D09069,Keikangan,,,,,,,Analeptic,,96025750,
D09070,Keishikashakuyakushokyoninjinto,,,,,,,Analgesic,,96025751,
D09071,Bukuryoinkahange,,,,,,,"Anti-emetic, Anti-inflammatory, Diuretic, Stomachic",,96025752,
D09072,Fukankinshokisan,,,,,,,"Anti-emetic, Anti-inflammatory, Digestant, Stomachic",,96025753,
D09073,Byakkoto,,,,,,,"Anti-inflammatory, Antipruritic, Antipyretic",,96025754,
D09074,Byakkokakeishito,,,,,,,"Analgesic, Anti-inflammatory, Antipsoriatic, Antipyretic",,96025755,
D09075,Hachimishoyosan,,,,,,,"Analeptic, Emmenagogue, Sedative",,96025756,
D09076,Hainoto,,,,,,,Anti-inflammatory,,96025757,
D09077,Hainosan,,,,,,,Anti-inflammatory,,96025758,
D09078,Dokkatsuto,,,,,,,"Analgesic, Anti-inflammatory",,96025759,
D09079,Dokkatsukakkonto,,,,,,,"Analgesic, Anti-inflammatory",,96025760,
D09080,Tokibaimokujinganryo,,,,,,,"Antidysuria, Diuretic",,96025761,
D09081,Tokishigyakuto,,,,,,,"Analgesic, Antidiarrheal",,96025762,
D09082,Tokisan,,,,,,,"Analeptic, Antiedemic, Antivertigo",,96025763,
D09083,Chokoshiteito,,,,,,,"Analeptic, Hiccup stopper",,96025764,
D09084,Chuoko,,,,,,,Analgesic (topical),,96025765,
D09085,Daihangeto,,,,,,,Anti-emetic,,96025766,
D09087,Soshikokito,,,,,,,"Antiasthmatic, Anti-inflammatory",,96025767,
D09088,Senshibyakujutsusan,,,,,,,"Antidiarrheal, Anti-emetic, Digestant",,96025768,
D09089,Senkinkeimeisan,,,,,,,"Analgesic, Anti-inflammatory",,96025769,
D09090,Sesshoin,,,,,,,"Analgesic, Anti-inflammatory, Emmenagogue",,96025770,
D09091,Seijokentsuto; Kufushokutsuto,,,,,,,Analgesic,,96025771,
D09092,Seishitsuketanto,,,,,,,Analgesic,,96025772,
D09093,Seikiankaito,,,,,,,Ascaricide,,96025773,
D09094,Jinryobyakujutsusan; Jinreibyakujutsusan,,,,,,,"Analeptic, Antidiarrheal, Digestant, Stomachic",,96025774,
D09095,Keibohaidokusan,,,,,,,Anti-inflammatory,,96025775,
D09096,Keimeisankabukuryo,,,,,,,Analgesic,,96025776,
D09097,Kenchuto,,,,,,,"Analgesic, Anti-inflammatory",,96025777,
D09098,Kojito,,,,,,,"Emmenagogue, Sedative",,96025778,
D09099,Koshaheiisan,,,,,,,"Anti-inflammatory, Digestant, Stomachic",,96025779,
D09100,Koshayoito,,,,,,,Stomachic,,96025780,
D09101,Kosharikkunshito,,,,,,,"Analgesic, Anti-inflammatory, Digestant, Stomachic",,96025781,
D09102,Kobokushokyohangeninjinkanzoto,,,,,,,"Anti-emetic, Stomachic",,96025782,
D09103,Goshitsusan,,,,,,,"Analgesic, Emmenagogue",,96025783,
D09104,Gomotsugedokusan,,,,,,,"Anti-inflammatory, Antipruritic",,96025784,
D09105,Saishakurikkunshito,,,,,,,"Analgesic, Anti-inflammatory, Anti-emetic",,96025785,
D09106,Satotsuko,,,,,,,"Anti-inflammatory, Pus discharge",,96025786,
D09107,Jiketsujunchoto,,,,,,,"Analgesic, Antipyretic, Laxative",,96025787,
D09109,Shiteito,,,,,,,Hiccup stopper,,96025789,
D09110,Shakosaito; Sammishakosaito,,,,,,,Ascaricide,,96025790,
D09111,Jashoshito,,,,,,,Antipruritic,,96025791,
D09112,Jogan'ippo,,,,,,,Anti-inflammatory,,96025792,
D09113,Shokyoshashinto,,,,,,,"Analgesic, Antidiarrheal, Anti-emetic, Digestant, Stomachic",,96025793,
D09114,Jingyobofuto,,,,,,,"Analgesic, Hemorrhoid",,96025794,
D09115,Jingyokyokatsuto,,,,,,,"Antipruritic, Hemorrhoid",,96025795,
D09116,Bukuryukanto,,,,,,,Anti-emetic,,96025796,
D09117,Shoyosan,,,,,,,"Analeptic, Emmenagogue, Sedative",,96025797,
D09118,Shobaito,,,,,,,Ascaricide,,96025798,
D09119,Shojokito,,,,,,,Laxative,,96025799,
D09120,Shoseiryutokasekko,,,,,,,"Antiasthmatic, Antiedemic, Anti-inflammatory, Antitussive, Expectorant",,96025800,
D09121,Shoseiryutogomakyokansekito; Shoseiryutokakyoninsekko,,,,,,,"Antiasthmatic, Antitussive",,96025801,
D09122,Nardostachytis rhizoma; Nardostachys root,,,,,,,"Analgesic, Sedative",,,
D09123,Turtle shell; Fresh-water turtle plastron; Tortoise plastron,,,,,,,Analeptic,,,
D09124,Dianthus above ground part; Dianthus herb,,,,,,,"Diuretic, Emmenagogue",,,
D09125,Pogostemon herb (JP18),,,,,,5100,"Antidiarrheal, Antipyretic, Gastric secretion accelarator",,96025805,
D09126,Melia bark,,,,,,,Anthelmintic,,,
D09127,Scrophularia root (Non-JPS); Scroplulariae radix; Ningpo figwort root,,,,,,5100,"Anti-inflammatory, Antipyretic, Sedative",,96025807,
D09128,Citron,,,,,,,Stomachic,,,
D09129,Gecko,,,,,,,"Analeptic, Antitussive",,,
D09130,Polygonum cuspidatum root,,,,,,,"Antitussive, Hemostatic, Sedative",,,
D09131,Coriandrum sativum fruit; coriander,,,,,,,"Digestant, Stomachic",,,
D09132,Walnut,,,,,,,Analeptic,,,
D09133,Gallnut; Sumac gallnut,,,,,,,"Astringent, Hemostatic",,,
D09134,Trogopterus feces; Flying squirrel feces,,,,,,,Blood circulation promotor,,,
D09135,Fenugreek seed,,,,,,,Intestinal regulator,,,
D09136,Cynomorium herb,,,,,,,Analeptic,,,
D09137,Sparganium tuber,,,,,,,Stomachic,,,
D09138,Aster root (Non-JPS); Aster root and rhizome; Asteris radix,,,,,,5100,"Antitussive, Diuretic, Expectorant",,96025818,
D09139,Myrobalan fruit (Non-JPS); Myrobalan; Chebulae fructus,,,,,,5100,"Antidiarrheal, Astringent, Sedative",,96025819,
D09140,Lonicera flower (Non-JPS); Lonicera flower bud; Lonicerae flos,,,,,,5100,"Antibacterial, Antidote, Anti-inflammatory, Diuretic",,96025820,
D09141,Quisqualis fruit; Rangoon creeper fruit,,,,,,,Anthelmintic,,,
D09142,Magnetite,,,,,,,Central nervous system depressant,,,
D09143,Musk,,,,,,,Cardiotonic,,,
D09144,Adenophora root (Non-JPS); Adenophrae radix,,,,,,5100,"Analeptic, Antitussive, Expectorant",,96025824,
D09145,Earthworm (Non-JPS); Lumbricus,,,,,,,"Antihypertensive, Antipyretic, Bronchodilator",,96025825,
D09146,Medicated leaven,,,,,,5100,"Digestant, Stomachic",,96025826,
D09149,Prepared soybean,,,,,,,"Sedative, Stomachic",,,
D09150,Pyrrosia leaf,,,,,,,"Anti-inflammatory, Diuretic",,,
D09151,Acorus gramineus rhizome (Non-JPS); Acori graminei rhizoma,,,,,,,"Analgesic, Sedative, Stomachic",,96025831,
D09152,Dendrobium,,,,,,,"Analeptic, Anti-inflammatory",,,
D09153,Elder,,,,,,,Diuretic,,,
D09154,Madder root; Rubia root,,,,,,,"Diuretic, Emmenagogue, Hemostatic",,,
D09155,Inula flower,,,,,,,"Antitussive, Expectorant",,,
D09156,Mantidae mantis egg-case,,,,,,,Antidiuretic,,,
D09157,Star anise,,,,,,,"Digestant, Stomachic",,,
D09158,Salvia miltiorrhiza root (JP18); Salvia miltiorrhizae radix,,,,,,5100,"Analgesic, Antihypertensive, Sedative, Vasodilator",,96025838,
D09159,Sanguisorbae radix; Sanguisorba root; Burnet root,,,,,,,Antibacterial,,,
D09160,Dayflower,,,,,,,"Antipyretic, Diuretic",,,
D09161,Descurainia seed; Lepidium seed,,,,,,,"Diuretic, Expectorant, Laxative",,,
D09162,Agglomerative substance of Bamboo,,,,,,,"Expectorant, Sedative",,,
D09163,Sichuan-pepper; Zanthoxylum schinifolium fruit,,,,,,,"Diuretic, Stomachic",,,
D09164,Male seal sex organ,,,,,,,Analeptic,,,
D09165,Hippocampus; Seahorse,,,,,,,"Analeptic, Analgesic, Blood circulation promotor",,,
D09166,Codonopsis root (JP18); Codonopsis radix,,,,,,5100,"Analeptic, Stomachic",,96025846,
D09168,Plant worm; Vegetative wasp; Cordyceps sinensis,,,,,,,Analeptic,,,
D09169,Dodder seed; Cuscuta seed,,,,,,,Analeptic,,,
D09170,Oriental arborvitae kernel,,,,,,,,,,
D09171,Dictamnus root bark,,,,,,,"Analgesic, Antidote, Antipyretic, Choleretic",,,
D09172,Morinda root,,,,,,,Analeptic,,,
D09173,Chinese lobelia,,,,,,,"Diuretic, Respiratory stimulant",,,
D09174,"Dioscorea hypoglauca, Dioscorea tokoro rhizome",,,,,,,Hydragogue,,,
D09175,Indian long pepper fruit,,,,,,,"Analgesic, Antidiarrheal, Stomachic",,,
D09176,Stiff silkworm (Non-JPS); Bombyx batryticatus,,,,,,,"Antipyretic, Antispasmodic, Expectorant",,96025856,
D09177,Sandalwood,,,,,,,"Analeptic, Sedative",,,
D09178,Ampelopsis root,,,,,,,"Analgesic, Antidote, Astringent",,,
D09179,Raspberry,,,,,,,"Analeptic, Antidiuretic, Astringent",,,
D09180,Boneset,,,,,,,"Diuretic, Hypoglycemic",,,
D09181,Typha pollen,,,,,,,"Diuretic, Emmenagogue, Hemostatic",,,
D09183,Blackberry lily root,,,,,,,"Anti-inflammatory, Antitussive, Diuretic, Expectorant",,,
D09184,Areca pericarp (Non-JPS); Areca fruit peel; Arecae pericarpium,,,,,,5100,"Diuretic, Intestinal regulator, Stomachic",,96025864,
D09185,Myrica rubra bark (Non-JPS); Powdered myrica rubra bark (Non-JPS); Myrica bark; Myricae cortex; Myricae cortex pulveratus,,,,,,5100,Antidote,,96025865,
D09186,Neostigmine methylsulfate and atropine sulfate; Atvagoreverse (TN),,,N07AA51,,,1233,"Muscle relaxant antagonist, Parasympathomimetic",,96025866,
D09187,Estradiol and levonorgestrel; Wellnara (TN); Climara pro (TN),,,G03FA11 G03FB09,,,2482,"Osteoporosis agent, Replenisher (hormone)",,96025867,
D09188,Estradiol and norethindrone; Menoaid (TN); Activella (TN); Combipatch (TN); Estradiol and norethindrone acetate (TN),,,G03FA01 G03FB05,,,2482,Replenisher (hormone),,96025868,
D09189,Haemophilus b conjugate vaccine (tetanus toxoid conjugate); Haemophilus influenzae type b conjugate vaccine; Acthib (TN); Hiberix (TN),,,J07AG51,,,6311,"Antiviral, Active immunization",,96025869,
D09190,"Anti-human thymocyte immunoglobulin, rabbit (JAN); Thymoglobuline (TN)",,,L04AA04,,,6399,Immunosuppressant,,96025870,
D09191,Shrub chaste tree fruit (Non-JPS); Vitex fruit; Viticis fructus,,,,,,5100,"Analgesic, Anti-inflammatory, Sedative",,96025871,
D09192,Chaenomeles fruit (Non-JPS); Chaenomelis fructus; Chaenomeles speciosa fruit,,,,,,5100,"Analeptic, Antispasmodic, Antitussive, Diuretic",,96025872,
D09193,Clove fruit,,,,,,,Anti-emetic,,,
D09194,Curculigo rhizome,,,,,,,,,,
D09196,Candesartan cilexetil and hydrochlorothiazide (JP18); Ecard HD (TN); Ecard LD (TN),,,C09DA06,,,2149,Antihypertensive,,96025876,
